"company","price"
"NECB",23.11
"RGNX",8.055
"LXFR",11.99
"TK",6.755
"NUS",8.09
"KROS",11.405
"QTRX",7.075
"BOW",36.9802
"SEAT",2.775
"FC",29.155
"ACNB",41.47
"ULCC",5.9699
"ERAS",1.47
"CHPT",0.715
"LOVE",16.3407
"CYRX",5.79
"FRPH",28.32
"CELC",10.43
"LGTY",14.235
"ANAB",15.84
"TBPH",9.31
"SD",11.69
"CTRI",16.92
"EGHT",2.28
"CBAN",16.32
"MTW",9.72
"CWBC",18.32
"HYLN",1.6
"PRCH",6.415
"ATXS",6.405
"BOC",14.13
"FLGT",16.96
"YORW",34.5
"APEI",21.8
"ASPI",4.29
"BWMN",24.5975
"ATLC",50.81
"OIS",5.36
"ABSI",2.945
"SENEA",84.835
"DSGR",29.54
"BCAL",15.06
"TH",5.84
"NOVA",0.3938
"RDUS",29.08
"HVT",21.535
"AEHR",9.17
"NEWT",12.37
"FRBA",14.97
"HCAT",4.47
"BKV",20.755
"HNRG",11.95
"CRMT",46.7
"AIP",7.83
"TYRA",10.96
"OOMA",13.705
"PGY",11.4
"FLIC",12.22
"CERS",1.485
"CTV",3.14
"SVRA",2.87
"PLSE",16.2718
"BCML",25.24
"ZEUS",32.16
"GDOT",7.29
"CZNC",20.44
"BYON",5.05
"ACRE",4.9713
"RMR",17.17
"DSP",12.21
"GIC",22.9884
"WOOF",2.455
"PBPB",9.3
"TITN",14.155
"MCFT",17.49
"DENN",3.93
"TERN",3.16
"LENZ",24.89
"RM",30.53
"SEPN",6.4398
"TRDA",10.63
"MAX",9.45
"ULH",26.83
"FSBW",37.1
"FNLC",24.78
"TRC",16.1341
"EVGO",2.685
"LAND",10.675
"GTN",4.97
"TBCH",13.7192
"CBNK",28.445
"CMTG",4.0346
"AMCX",7.18
"COFS",28.815
"IPI",28.64
"SFST",33.42
"ACIC",12.08
"NVEC",66.49
"MOV",18.05
"CDXC",7.87
"KALV",12.17
"SKYT",7.98
"ORN",5.936
"SIGA",5.7201
"GRNT",6.06
"CMPX",2.285
"TRUE",1.755
"SMRT",1.205
"RGP",6.91
"INBK",27.385
"NGS",21.91
"MLYS",17.91
"LOCO",10.355
"OBT",24.01
"ASUR",9.81
"MNTK",2.17
"SSBK",32.335
"PLBC",43.04
"BKSY",8.73
"CZFS",61.9551
"OABI",2.905
"CRCT",5.52
"BWB",14.02
"PLPC",151.92
"OSUR",3.4808
"SWIM",6.53
"ATEX",39.02
"VLGEA",33.42
